age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
43,blue-collar,1,basic.4y,0,1,0,cellular,may,thu,135,3,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
38,entrepreneur,1,university.degree,0,0,0,cellular,may,thu,136,2,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
46,blue-collar,1,basic.4y,0,0,0,cellular,may,thu,154,2,12,1,1,-1.8,92.893,-46.2,1.266,5099.1,0
31,technician,1,university.degree,0,1,1,cellular,may,thu,172,2,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
25,admin.,0,high.school,0,1,0,cellular,may,thu,173,6,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
29,technician,0,high.school,0,0,0,cellular,may,thu,62,4,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
27,blue-collar,1,high.school,0,0,0,cellular,may,thu,136,5,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
34,blue-collar,1,high.school,0,0,0,cellular,may,thu,144,3,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
33,blue-collar,0,high.school,0,1,1,telephone,may,thu,33,7,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
33,technician,0,basic.9y,0,0,0,telephone,may,thu,167,6,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
30,blue-collar,0,basic.9y,0,1,0,cellular,may,thu,340,3,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
35,services,0,high.school,0,0,1,telephone,may,thu,225,7,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
22,student,0,high.school,0,1,1,telephone,may,thu,382,3,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
57,retired,1,basic.6y,0,0,0,cellular,may,thu,100,3,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
30,admin.,0,high.school,0,1,0,cellular,may,fri,195,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
31,admin.,0,university.degree,0,1,0,cellular,may,fri,165,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
24,services,0,high.school,0,0,0,cellular,may,fri,145,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
37,admin.,0,high.school,0,1,0,telephone,may,fri,26,6,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
31,technician,0,university.degree,0,1,0,telephone,may,fri,14,6,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
27,admin.,1,university.degree,0,1,0,cellular,may,fri,670,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
34,self-employed,0,professional.course,0,1,0,telephone,may,fri,10,7,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
23,admin.,0,high.school,0,1,0,cellular,may,fri,236,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
26,technician,0,basic.9y,0,0,0,cellular,may,fri,62,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
54,retired,0,university.degree,0,1,0,cellular,may,fri,778,5,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
29,admin.,1,basic.6y,0,1,0,cellular,may,fri,16,6,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
39,entrepreneur,0,university.degree,0,1,1,cellular,may,fri,233,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
53,services,1,university.degree,0,0,0,cellular,may,fri,136,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
31,admin.,0,university.degree,0,0,0,cellular,may,fri,56,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
31,admin.,0,university.degree,0,1,0,cellular,may,fri,33,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
28,admin.,1,high.school,0,0,0,cellular,may,fri,35,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
33,services,1,high.school,0,1,0,cellular,may,fri,227,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
30,admin.,0,university.degree,0,0,0,cellular,may,fri,197,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
42,services,1,high.school,0,0,0,cellular,may,fri,551,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
29,blue-collar,0,basic.9y,0,1,0,cellular,may,fri,607,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
35,blue-collar,0,basic.9y,0,0,0,cellular,may,fri,409,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
30,management,1,university.degree,0,0,0,cellular,may,fri,67,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
29,blue-collar,0,high.school,0,1,0,cellular,may,fri,144,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
45,admin.,1,university.degree,0,1,0,cellular,may,fri,160,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
43,entrepreneur,1,professional.course,0,1,0,cellular,may,fri,311,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
39,technician,0,high.school,0,1,0,cellular,may,fri,21,8,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
39,technician,0,professional.course,0,1,0,cellular,may,fri,128,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
30,blue-collar,0,basic.9y,0,1,0,cellular,may,fri,169,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,services,1,high.school,0,1,0,cellular,may,fri,49,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
30,retired,0,basic.9y,0,0,0,cellular,may,fri,16,8,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,blue-collar,1,basic.9y,0,0,0,cellular,may,fri,241,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
24,blue-collar,0,basic.9y,0,0,0,telephone,may,fri,7,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
51,technician,1,professional.course,0,1,0,cellular,may,fri,153,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
50,blue-collar,1,basic.4y,0,0,0,cellular,may,fri,67,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
25,blue-collar,0,basic.9y,0,0,0,cellular,may,fri,72,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
53,blue-collar,0,basic.4y,0,1,0,telephone,may,fri,367,6,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,admin.,1,university.degree,0,1,0,cellular,may,fri,612,1,999,2,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,technician,0,professional.course,0,1,0,cellular,may,fri,7,6,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
59,admin.,0,university.degree,0,0,0,cellular,may,fri,58,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
40,entrepreneur,1,high.school,0,0,0,cellular,may,fri,132,5,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
27,technician,0,professional.course,0,1,0,cellular,may,fri,282,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
53,services,1,basic.6y,0,0,0,cellular,may,fri,101,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
46,admin.,1,high.school,0,1,0,cellular,may,fri,39,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
33,blue-collar,0,basic.4y,0,1,0,telephone,may,fri,23,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
44,management,1,university.degree,0,1,0,cellular,may,fri,217,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
55,blue-collar,1,professional.course,0,1,0,cellular,may,fri,77,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
35,management,0,university.degree,0,1,0,cellular,may,fri,233,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
37,admin.,0,high.school,0,1,0,cellular,may,fri,326,5,999,2,0,-1.8,92.893,-46.2,1.25,5099.1,1
47,blue-collar,1,high.school,0,1,0,cellular,may,fri,58,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
39,admin.,0,high.school,0,0,1,cellular,may,fri,301,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
44,self-employed,1,university.degree,0,1,0,cellular,may,fri,151,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
51,admin.,1,high.school,0,0,1,cellular,may,fri,55,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
32,admin.,0,university.degree,0,1,0,cellular,may,fri,18,8,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
39,admin.,1,university.degree,0,0,0,cellular,may,fri,301,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
38,services,0,high.school,0,1,0,cellular,may,fri,52,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
48,blue-collar,1,basic.9y,0,0,1,cellular,may,fri,56,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
36,admin.,1,university.degree,0,0,0,cellular,may,fri,174,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
37,services,1,high.school,0,1,0,telephone,may,fri,26,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,blue-collar,0,high.school,0,0,0,telephone,may,fri,71,5,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
33,admin.,0,high.school,0,0,0,cellular,may,fri,16,9,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
29,admin.,0,high.school,0,1,0,cellular,may,fri,792,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
53,admin.,1,high.school,0,1,0,cellular,may,fri,358,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
24,services,0,high.school,0,0,0,cellular,may,fri,576,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
29,services,0,basic.9y,0,1,0,cellular,may,fri,79,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
33,blue-collar,1,professional.course,0,1,0,cellular,may,fri,669,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
27,services,0,high.school,0,0,0,cellular,may,fri,472,6,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
38,services,0,high.school,0,0,0,cellular,may,fri,78,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
32,technician,0,university.degree,0,1,1,cellular,may,fri,693,5,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
32,admin.,0,university.degree,0,1,0,cellular,may,fri,98,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
31,admin.,0,university.degree,0,1,1,cellular,may,fri,138,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
54,blue-collar,1,basic.4y,0,1,1,cellular,may,fri,192,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
37,services,1,high.school,0,1,0,cellular,may,fri,81,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,admin.,0,high.school,0,1,0,cellular,may,fri,217,6,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
37,blue-collar,1,basic.6y,0,0,0,cellular,may,fri,63,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
39,admin.,1,university.degree,0,1,0,cellular,may,fri,894,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
42,services,1,basic.9y,0,1,0,cellular,may,fri,152,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
53,technician,0,professional.course,0,1,0,cellular,may,fri,188,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
28,admin.,0,university.degree,0,1,0,cellular,may,fri,119,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
36,services,0,university.degree,0,0,0,cellular,may,fri,67,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
32,technician,0,professional.course,0,0,0,cellular,may,fri,303,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
35,blue-collar,1,basic.6y,0,1,0,cellular,may,fri,832,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
54,management,1,university.degree,0,0,0,cellular,may,fri,169,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
31,unemployed,1,basic.9y,0,1,0,cellular,may,fri,201,3,10,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
43,admin.,1,high.school,0,1,0,cellular,may,fri,141,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
44,blue-collar,1,basic.4y,0,0,0,cellular,may,fri,82,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
30,blue-collar,0,high.school,0,1,1,cellular,may,fri,86,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
32,blue-collar,1,professional.course,0,1,0,cellular,may,fri,757,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
54,entrepreneur,1,high.school,0,1,0,cellular,may,fri,264,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
42,services,1,basic.9y,0,0,0,cellular,may,fri,42,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
27,blue-collar,0,basic.9y,0,0,0,cellular,may,fri,167,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,blue-collar,1,professional.course,0,1,0,cellular,may,fri,406,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
29,blue-collar,0,basic.9y,0,1,0,cellular,may,fri,372,2,12,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
32,technician,0,university.degree,0,0,1,cellular,may,fri,137,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
29,blue-collar,0,basic.4y,0,1,0,cellular,may,fri,13,9,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,services,1,high.school,0,1,0,cellular,may,fri,320,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
44,blue-collar,1,high.school,0,1,0,cellular,may,fri,223,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
48,blue-collar,1,basic.9y,0,1,0,cellular,may,fri,57,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
58,management,1,university.degree,0,1,0,cellular,may,fri,109,2,12,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
29,admin.,0,basic.6y,0,1,0,cellular,may,fri,135,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
31,blue-collar,1,basic.9y,0,1,0,telephone,may,fri,22,7,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
30,blue-collar,1,professional.course,0,0,0,cellular,may,fri,1357,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
35,blue-collar,1,basic.6y,0,0,0,cellular,may,fri,212,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
29,blue-collar,0,high.school,0,0,0,cellular,may,fri,199,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
30,services,0,high.school,0,0,0,cellular,may,fri,102,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
26,services,1,high.school,0,1,0,cellular,may,fri,140,9,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
26,blue-collar,0,basic.9y,0,1,1,cellular,may,fri,245,9,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
55,blue-collar,1,professional.course,0,1,1,cellular,may,fri,197,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,technician,0,professional.course,0,1,0,cellular,may,fri,8,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
27,admin.,1,basic.6y,0,0,0,cellular,may,fri,550,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
30,technician,0,high.school,0,1,1,cellular,may,fri,124,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
31,self-employed,0,basic.9y,0,1,0,cellular,may,fri,12,10,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
39,admin.,1,university.degree,0,0,0,cellular,may,fri,895,5,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
27,technician,0,professional.course,0,0,0,cellular,may,fri,411,6,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,admin.,1,high.school,0,1,0,cellular,may,fri,340,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,blue-collar,0,basic.9y,0,1,0,telephone,may,fri,350,8,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
26,blue-collar,1,basic.9y,0,0,0,cellular,may,fri,136,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
47,technician,0,university.degree,0,0,0,cellular,may,fri,306,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
23,technician,0,high.school,0,1,0,cellular,may,fri,16,5,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
35,blue-collar,1,basic.6y,0,0,0,cellular,may,fri,69,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
41,admin.,0,high.school,0,1,0,cellular,may,fri,333,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
41,blue-collar,0,basic.9y,0,0,0,cellular,may,fri,102,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
29,admin.,0,high.school,0,0,0,cellular,may,fri,64,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,admin.,0,university.degree,0,0,0,cellular,may,fri,101,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
37,management,1,university.degree,0,0,0,cellular,may,fri,262,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
47,blue-collar,1,high.school,0,1,0,cellular,may,fri,934,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
26,entrepreneur,1,professional.course,0,0,0,telephone,may,fri,75,10,999,2,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,technician,0,university.degree,0,0,0,cellular,may,fri,162,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
26,technician,0,professional.course,0,0,0,cellular,may,fri,22,8,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
49,blue-collar,1,basic.9y,0,0,0,cellular,may,fri,172,2,9,2,0,-1.8,92.893,-46.2,1.25,5099.1,0
37,admin.,0,high.school,0,0,1,cellular,may,fri,71,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
30,blue-collar,0,basic.6y,0,0,0,cellular,may,fri,92,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
25,blue-collar,0,basic.9y,0,1,0,cellular,may,fri,655,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
29,admin.,0,high.school,0,0,0,cellular,may,fri,138,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
29,blue-collar,1,basic.6y,0,1,0,cellular,may,fri,69,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
24,services,0,basic.9y,0,1,1,cellular,may,fri,68,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
29,blue-collar,0,basic.4y,0,1,0,cellular,may,fri,1223,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
23,blue-collar,0,professional.course,0,1,0,cellular,may,fri,136,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
43,admin.,1,high.school,0,1,0,cellular,may,fri,126,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
34,blue-collar,0,basic.9y,0,0,0,telephone,may,fri,137,7,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
37,admin.,0,high.school,0,0,0,cellular,may,fri,143,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
31,services,1,high.school,0,1,0,cellular,may,fri,211,6,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
24,services,0,high.school,0,1,1,cellular,may,fri,69,2,999,2,0,-1.8,92.893,-46.2,1.25,5099.1,0
43,blue-collar,1,high.school,0,0,0,cellular,may,fri,22,8,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
50,entrepreneur,1,high.school,0,1,1,cellular,may,fri,1326,6,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
33,technician,0,university.degree,0,0,0,cellular,may,fri,204,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
28,services,0,basic.9y,0,0,1,cellular,may,fri,126,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
25,admin.,0,university.degree,0,1,0,cellular,may,fri,11,7,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
31,technician,0,university.degree,0,1,0,cellular,may,fri,1313,7,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
30,admin.,0,university.degree,0,1,0,cellular,may,fri,1598,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,1
55,technician,1,professional.course,0,0,1,cellular,may,fri,543,3,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
50,housemaid,1,basic.9y,0,1,0,cellular,may,mon,126,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
48,admin.,0,university.degree,0,0,0,cellular,may,mon,17,5,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
44,blue-collar,0,basic.9y,0,1,0,cellular,may,mon,536,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,1
49,blue-collar,0,professional.course,0,0,0,cellular,may,mon,17,8,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
38,technician,0,professional.course,0,1,0,cellular,may,mon,17,7,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
40,admin.,0,high.school,0,0,0,cellular,may,mon,18,5,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
57,admin.,0,high.school,0,1,0,telephone,may,mon,26,5,12,1,1,-1.8,92.893,-46.2,1.244,5099.1,0
21,student,0,high.school,0,0,0,cellular,may,mon,97,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
27,services,0,university.degree,0,1,1,cellular,may,mon,22,6,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
46,admin.,0,basic.6y,0,0,0,cellular,may,mon,7,7,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
29,services,1,high.school,0,1,0,telephone,may,mon,87,6,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
30,admin.,1,basic.9y,0,1,1,cellular,may,mon,97,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
31,admin.,1,university.degree,0,0,0,cellular,may,mon,213,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
28,admin.,0,university.degree,0,0,0,cellular,may,mon,192,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
47,management,1,high.school,0,0,0,cellular,may,mon,57,1,9,2,0,-1.8,92.893,-46.2,1.244,5099.1,0
28,admin.,0,university.degree,0,1,0,cellular,may,mon,442,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,1
23,blue-collar,0,high.school,0,1,0,cellular,may,mon,158,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
44,admin.,1,basic.6y,0,0,0,cellular,may,mon,217,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
39,admin.,0,professional.course,0,1,0,cellular,may,mon,97,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
48,blue-collar,1,basic.4y,0,0,0,cellular,may,mon,420,7,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
41,management,1,high.school,0,0,0,cellular,may,mon,97,1,999,2,0,-1.8,92.893,-46.2,1.244,5099.1,0
45,services,0,high.school,0,0,0,cellular,may,mon,15,9,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
35,admin.,0,high.school,0,1,0,cellular,may,mon,88,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
37,blue-collar,1,professional.course,0,1,0,cellular,may,mon,185,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
41,management,0,high.school,0,0,0,cellular,may,mon,261,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
52,admin.,0,high.school,0,1,1,cellular,may,mon,110,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
38,technician,0,professional.course,0,0,0,cellular,may,mon,170,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
41,technician,0,high.school,0,1,0,cellular,may,mon,108,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
41,admin.,0,high.school,0,0,0,cellular,may,mon,18,4,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
31,technician,0,high.school,0,0,0,cellular,may,mon,40,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
36,blue-collar,1,basic.9y,0,1,0,cellular,may,mon,156,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
33,admin.,0,professional.course,0,0,0,cellular,may,mon,843,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,1
32,self-employed,1,university.degree,0,0,1,cellular,may,mon,133,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
47,services,1,high.school,0,1,1,cellular,may,mon,398,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
43,technician,1,professional.course,0,0,1,cellular,may,mon,191,2,12,1,1,-1.8,92.893,-46.2,1.244,5099.1,0
23,blue-collar,0,high.school,0,0,0,cellular,may,mon,380,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
49,retired,1,high.school,0,0,0,cellular,may,mon,47,3,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
44,management,0,university.degree,0,0,0,cellular,may,mon,79,3,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
29,services,0,high.school,0,1,0,cellular,may,mon,229,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
41,admin.,0,high.school,0,0,0,cellular,may,mon,435,7,2,1,1,-1.8,92.893,-46.2,1.244,5099.1,0
32,admin.,1,university.degree,0,1,1,cellular,may,mon,110,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
33,unemployed,1,basic.4y,0,0,0,cellular,may,mon,1008,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,1
40,admin.,0,high.school,0,1,0,cellular,may,mon,213,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
41,unemployed,1,professional.course,0,0,0,cellular,may,mon,276,4,10,1,1,-1.8,92.893,-46.2,1.244,5099.1,0
41,blue-collar,1,basic.9y,0,1,1,cellular,may,mon,105,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
43,technician,1,professional.course,0,1,0,cellular,may,mon,618,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,1
55,services,1,high.school,0,0,0,cellular,may,mon,336,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
58,management,1,university.degree,0,0,0,cellular,may,mon,248,1,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
38,technician,1,university.degree,0,1,0,cellular,may,mon,78,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
31,blue-collar,0,basic.9y,0,1,0,cellular,may,mon,1010,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
57,retired,0,university.degree,0,0,0,cellular,may,mon,46,6,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
56,technician,0,professional.course,0,1,0,cellular,may,mon,517,3,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
37,self-employed,0,basic.4y,0,1,0,cellular,may,mon,180,3,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
46,admin.,0,university.degree,0,1,0,cellular,may,mon,801,5,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,1
46,blue-collar,1,basic.9y,0,1,0,cellular,may,mon,98,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
27,services,0,high.school,0,1,1,cellular,may,mon,665,3,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
